,hh_index,area_id,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_cars,p_hh_index,adult,gender,employment,occupation,main_activity,main_activity_id,main_facility_area,main_facility_zone,mode,hh_income_bin,age_bin
14041,4551.0,15.0,15.2,4.0,1.0,2.0,1.0,1.0,1,1,0,3,1,1,276.0,16.0,16.2,0.0,3,21
14042,4551.0,15.0,15.2,4.0,1.0,2.0,1.0,1.0,2,1,0,3,2,1,161.0,32.0,32.6,0.0,3,21
14043,4551.0,15.0,15.2,4.0,1.0,2.0,1.0,1.0,3,0,0,2,0,5,103.0,42.0,42.1,0.0,3,4
14056,4555.0,7.0,7.8,3.0,1.0,1.0,1.0,0.0,0,1,1,3,1,1,595.0,23.0,23.2,0.0,2,31
14057,4555.0,7.0,7.8,3.0,1.0,1.0,1.0,0.0,1,1,0,3,1,1,579.0,30.0,30.8,0.0,2,31
14058,4555.0,7.0,7.8,3.0,1.0,1.0,1.0,0.0,2,0,1,2,0,2,34.0,17.0,17.5,0.0,2,0
14089,4564.0,10.0,10.8,3.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,306.0,4.0,4.2,2.0,2,51
14090,4564.0,10.0,10.8,3.0,0.0,1.0,1.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
14091,4564.0,10.0,10.8,3.0,0.0,1.0,1.0,0.0,2,1,1,0,0,4,247.0,7.0,7.5,0.0,2,61
14105,4570.0,10.0,10.9,3.0,0.0,3.0,1.0,0.0,0,1,0,3,1,1,452.0,5.0,5.0,3.0,1,51
14106,4570.0,10.0,10.9,3.0,0.0,3.0,1.0,0.0,1,1,0,3,1,1,269.0,10.0,10.2,0.0,1,51
14107,4570.0,10.0,10.9,3.0,0.0,3.0,1.0,0.0,2,1,0,3,1,1,210.0,14.0,14.0,0.0,1,51
14110,4572.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14112,4574.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14113,4574.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0,1,1,1,0,0,4,194.0,5.0,5.2,0.0,0,51
14163,4589.0,8.0,8.0,4.0,2.0,0.0,0.0,2.0,0,1,1,3,1,1,656.0,30.0,30.2,0.0,0,21
14164,4589.0,8.0,8.0,4.0,2.0,0.0,0.0,2.0,1,1,0,3,1,1,468.0,19.0,19.2,0.0,0,21
14165,4589.0,8.0,8.0,4.0,2.0,0.0,0.0,2.0,2,0,0,2,0,2,54.0,5.0,5.0,0.0,0,4
14166,4589.0,8.0,8.0,4.0,2.0,0.0,0.0,2.0,3,0,0,2,0,2,63.0,41.0,41.3,0.0,0,0
14177,4592.0,17.0,17.3,4.0,1.0,2.0,1.0,0.0,0,1,1,3,1,1,291.0,10.0,10.2,3.0,1,16
14178,4592.0,17.0,17.3,4.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,351.0,15.0,15.3,0.0,1,21
14179,4592.0,17.0,17.3,4.0,1.0,2.0,1.0,0.0,2,1,1,3,1,1,729.0,19.0,19.6,0.0,1,21
14180,4592.0,17.0,17.3,4.0,1.0,2.0,1.0,0.0,3,0,0,2,0,2,17.0,19.0,19.4,0.0,1,4
14188,4596.0,1.0,1.2,4.0,1.0,3.0,1.0,1.0,0,1,1,2,0,2,45.0,3.0,3.0,1.0,1,21
14189,4596.0,1.0,1.2,4.0,1.0,3.0,1.0,1.0,1,1,1,3,1,1,15.0,32.0,32.1,0.0,1,21
14190,4596.0,1.0,1.2,4.0,1.0,3.0,1.0,1.0,2,1,0,3,1,1,507.0,23.0,23.0,3.0,1,21
14191,4596.0,1.0,1.2,4.0,1.0,3.0,1.0,1.0,3,0,1,2,0,2,55.0,3.0,3.0,1.0,1,4
14196,4599.0,2.0,2.1,2.0,0.0,1.0,1.0,2.0,0,1,0,3,1,1,704.0,36.0,36.1,0.0,2,51
14197,4599.0,2.0,2.1,2.0,0.0,1.0,1.0,2.0,1,1,0,0,0,4,18.0,24.0,24.3,3.0,2,51
14213,4604.0,14.0,14.2,5.0,3.0,2.0,1.0,0.0,0,1,1,3,1,1,400.0,8.0,8.1,0.0,2,21
14214,4604.0,14.0,14.2,5.0,3.0,2.0,1.0,0.0,1,1,1,3,1,5,61.0,5.0,5.0,0.0,2,21
14215,4604.0,14.0,14.2,5.0,3.0,2.0,1.0,0.0,2,0,1,2,0,2,48.0,12.0,12.3,0.0,2,0
14216,4604.0,14.0,14.2,5.0,3.0,2.0,1.0,0.0,3,0,0,2,0,2,79.0,38.0,38.3,0.0,2,4
14217,4604.0,14.0,14.2,5.0,3.0,2.0,1.0,0.0,4,0,1,2,0,0,-1.0,-1.0,-1.0,-1.0,2,4
14227,4610.0,8.0,8.2,1.0,0.0,0.0,0.0,0.0,0,1,0,3,1,1,237.0,19.0,19.1,0.0,0,31
14240,4616.0,19.0,19.0,2.0,0.0,0.0,0.0,1.0,0,1,0,3,1,1,249.0,17.0,17.5,2.0,0,41
14241,4616.0,19.0,19.0,2.0,0.0,0.0,0.0,1.0,1,1,1,3,1,1,246.0,17.0,17.7,0.0,0,41
14242,4617.0,1.0,1.2,5.0,1.0,2.0,1.0,0.0,0,1,1,3,1,1,244.0,10.0,10.5,0.0,0,21
14243,4617.0,1.0,1.2,5.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,1013.0,40.0,40.2,0.0,0,21
14244,4617.0,1.0,1.2,5.0,1.0,2.0,1.0,0.0,2,1,2,1,0,4,240.0,1.0,1.2,0.0,0,21
14245,4617.0,1.0,1.2,5.0,1.0,2.0,1.0,0.0,3,1,0,3,1,1,2.0,25.0,25.0,0.0,0,21
14246,4617.0,1.0,1.2,5.0,1.0,2.0,1.0,0.0,4,0,0,2,0,2,49.0,15.0,15.2,0.0,0,4
14247,4618.0,7.0,7.3,4.0,2.0,0.0,0.0,0.0,0,1,0,1,0,5,55.0,5.0,5.3,0.0,0,21
14248,4618.0,7.0,7.3,4.0,2.0,0.0,0.0,0.0,1,1,1,3,1,1,630.0,30.0,30.8,0.0,0,21
14249,4618.0,7.0,7.3,4.0,2.0,0.0,0.0,0.0,2,0,0,2,0,2,26.0,15.0,15.1,0.0,0,4
14250,4618.0,7.0,7.3,4.0,2.0,0.0,0.0,0.0,3,0,0,2,0,2,43.0,2.0,2.1,0.0,0,4
14264,4622.0,19.0,19.4,5.0,1.0,3.0,1.0,1.0,0,1,0,3,1,1,440.0,4.0,4.3,3.0,2,31
14265,4622.0,19.0,19.4,5.0,1.0,3.0,1.0,1.0,1,1,2,3,1,1,0.0,29.0,29.1,2.0,2,31
14266,4622.0,19.0,19.4,5.0,1.0,3.0,1.0,1.0,2,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,2,31
14267,4622.0,19.0,19.4,5.0,1.0,3.0,1.0,1.0,3,1,0,3,1,1,470.0,5.0,5.2,0.0,2,31
14268,4622.0,19.0,19.4,5.0,1.0,3.0,1.0,1.0,4,0,0,2,0,2,82.0,35.0,35.0,3.0,2,4
14277,4626.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,0,1,0,3,1,1,447.0,2.0,2.2,0.0,2,16
14278,4626.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,1,1,1,3,1,1,783.0,43.0,43.6,2.0,2,16
14279,4626.0,5.0,5.0,3.0,1.0,2.0,1.0,1.0,2,0,0,2,0,2,1.0,42.0,42.4,2.0,2,4
14290,4632.0,19.0,19.0,5.0,2.0,3.0,1.0,1.0,0,1,1,3,1,1,398.0,6.0,6.0,0.0,1,16
14291,4632.0,19.0,19.0,5.0,2.0,3.0,1.0,1.0,1,1,0,2,0,2,28.0,15.0,15.2,1.0,1,16
14292,4632.0,19.0,19.0,5.0,2.0,3.0,1.0,1.0,2,1,0,3,1,1,736.0,43.0,43.6,0.0,1,16
14293,4632.0,19.0,19.0,5.0,2.0,3.0,1.0,1.0,3,0,1,2,0,2,23.0,12.0,12.0,0.0,1,4
14294,4632.0,19.0,19.0,5.0,2.0,3.0,1.0,1.0,4,0,0,2,0,2,53.0,19.0,19.5,1.0,1,4
14313,4638.0,19.0,19.5,4.0,0.0,0.0,0.0,0.0,0,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14314,4638.0,19.0,19.5,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14315,4638.0,19.0,19.5,4.0,0.0,0.0,0.0,0.0,2,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14316,4638.0,19.0,19.5,4.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14319,4640.0,6.0,6.1,4.0,0.0,1.0,1.0,3.0,0,1,1,3,2,1,106.0,43.0,43.2,3.0,3,51
14320,4640.0,6.0,6.1,4.0,0.0,1.0,1.0,3.0,1,1,0,0,0,4,208.0,18.0,18.0,3.0,3,51
14321,4640.0,6.0,6.1,4.0,0.0,1.0,1.0,3.0,2,1,0,0,0,4,463.0,32.0,32.8,2.0,3,51
14322,4640.0,6.0,6.1,4.0,0.0,1.0,1.0,3.0,3,1,0,0,0,4,122.0,16.0,16.3,0.0,3,51
14327,4642.0,10.0,10.7,3.0,0.0,2.0,1.0,0.0,0,1,0,3,1,1,316.0,16.0,16.2,0.0,2,51
14328,4642.0,10.0,10.7,3.0,0.0,2.0,1.0,0.0,1,1,0,3,2,1,194.0,10.0,10.8,1.0,2,51
14329,4642.0,10.0,10.7,3.0,0.0,2.0,1.0,0.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,2,51
14351,4649.0,1.0,1.2,2.0,1.0,1.0,1.0,1.0,0,1,1,3,1,1,25.0,25.0,25.1,2.0,0,21
14352,4649.0,1.0,1.2,2.0,1.0,1.0,1.0,1.0,1,0,0,2,0,2,47.0,5.0,5.0,0.0,0,0
14353,4650.0,13.0,13.3,1.0,0.0,1.0,1.0,1.0,0,1,0,3,1,1,759.0,37.0,37.3,3.0,0,41
14366,4656.0,18.0,18.3,4.0,1.0,3.0,1.0,1.0,0,1,1,3,1,1,563.0,32.0,32.7,3.0,3,16
14367,4656.0,18.0,18.3,4.0,1.0,3.0,1.0,1.0,1,1,0,3,1,1,632.0,28.0,28.2,0.0,3,21
14368,4656.0,18.0,18.3,4.0,1.0,3.0,1.0,1.0,2,1,1,3,1,1,316.0,16.0,16.2,3.0,3,21
14369,4656.0,18.0,18.3,4.0,1.0,3.0,1.0,1.0,3,0,1,2,0,5,105.0,29.0,29.0,0.0,3,4
14397,4666.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0,1,0,0,0,3,767.0,47.0,47.9,0.0,0,51
14398,4666.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14399,4666.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,2,1,0,0,0,3,274.0,17.0,17.2,0.0,0,41
14400,4667.0,4.0,4.2,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14427,4677.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0,1,0,3,1,1,916.0,47.0,47.5,0.0,1,31
14428,4677.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1,0,0,2,0,2,82.0,35.0,35.0,0.0,1,0
14429,4677.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2,0,1,2,0,2,16.0,43.0,43.4,0.0,1,13
14456,4686.0,7.0,7.12,5.0,2.0,1.0,1.0,0.0,0,1,1,2,0,2,9.0,43.0,43.5,0.0,2,16
14457,4686.0,7.0,7.12,5.0,2.0,1.0,1.0,0.0,1,1,0,3,1,1,949.0,42.0,42.5,0.0,2,16
14458,4686.0,7.0,7.12,5.0,2.0,1.0,1.0,0.0,2,1,0,3,2,1,412.0,5.0,5.3,0.0,2,16
14459,4686.0,7.0,7.12,5.0,2.0,1.0,1.0,0.0,3,0,0,2,0,2,16.0,43.0,43.4,0.0,2,4
14460,4686.0,7.0,7.12,5.0,2.0,1.0,1.0,0.0,4,0,0,2,0,2,90.0,41.0,41.1,2.0,2,4
14461,4687.0,19.0,19.6,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,775.0,39.0,39.3,0.0,1,41
14462,4688.0,5.0,5.2,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,4,159.0,5.0,5.3,0.0,0,51
14463,4689.0,6.0,6.3,5.0,1.0,2.0,1.0,1.0,0,1,1,3,1,1,502.0,14.0,14.2,2.0,2,21
14464,4689.0,6.0,6.3,5.0,1.0,2.0,1.0,1.0,1,1,0,3,1,1,581.0,32.0,32.0,3.0,2,21
14465,4689.0,6.0,6.3,5.0,1.0,2.0,1.0,1.0,2,1,1,3,2,1,530.0,15.0,15.0,0.0,2,21
14466,4689.0,6.0,6.3,5.0,1.0,2.0,1.0,1.0,3,1,0,3,1,1,91.0,30.0,30.6,2.0,2,21
14467,4689.0,6.0,6.3,5.0,1.0,2.0,1.0,1.0,4,0,1,2,0,2,59.0,4.0,4.3,2.0,2,0
14489,4696.0,17.0,17.6,2.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,322.0,17.0,17.4,0.0,2,41
14490,4696.0,17.0,17.6,2.0,0.0,1.0,1.0,0.0,1,1,0,3,1,1,921.0,26.0,26.1,0.0,2,31
14505,4701.0,39.0,39.1,5.0,3.0,1.0,1.0,0.0,0,1,1,3,1,1,272.0,16.0,16.2,0.0,1,21
14506,4701.0,39.0,39.1,5.0,3.0,1.0,1.0,0.0,1,1,0,1,0,4,512.0,36.0,36.3,0.0,1,21
14507,4701.0,39.0,39.1,5.0,3.0,1.0,1.0,0.0,2,0,0,2,0,2,8.0,33.0,33.0,0.0,1,0
14508,4701.0,39.0,39.1,5.0,3.0,1.0,1.0,0.0,3,0,1,2,0,2,56.0,4.0,4.0,0.0,1,0
14509,4701.0,39.0,39.1,5.0,3.0,1.0,1.0,0.0,4,0,0,2,0,2,61.0,30.0,30.6,0.0,1,4
14527,4706.0,19.0,19.3,5.0,2.0,2.0,1.0,0.0,0,1,0,3,1,1,518.0,5.0,5.0,0.0,3,16
14528,4706.0,19.0,19.3,5.0,2.0,2.0,1.0,0.0,1,1,0,3,1,1,89.0,23.0,23.3,0.0,3,21
14529,4706.0,19.0,19.3,5.0,2.0,2.0,1.0,0.0,2,1,0,3,2,1,627.0,22.0,22.1,0.0,3,16
14530,4706.0,19.0,19.3,5.0,2.0,2.0,1.0,0.0,3,0,0,2,0,2,25.0,6.0,6.0,0.0,3,4
14531,4706.0,19.0,19.3,5.0,2.0,2.0,1.0,0.0,4,0,0,2,0,2,76.0,44.0,44.3,0.0,3,4
14535,4708.0,4.0,4.2,5.0,3.0,2.0,1.0,0.0,0,1,1,3,1,1,930.0,44.0,44.0,0.0,3,21
14536,4708.0,4.0,4.2,5.0,3.0,2.0,1.0,0.0,1,1,0,3,1,1,878.0,26.0,26.1,0.0,3,16
14537,4708.0,4.0,4.2,5.0,3.0,2.0,1.0,0.0,2,0,1,2,0,2,49.0,15.0,15.2,0.0,3,4
14538,4708.0,4.0,4.2,5.0,3.0,2.0,1.0,0.0,3,0,1,2,0,2,31.0,13.0,13.0,0.0,3,0
14539,4708.0,4.0,4.2,5.0,3.0,2.0,1.0,0.0,4,0,1,2,0,0,-1.0,-1.0,-1.0,-1.0,3,0
14540,4709.0,7.0,7.2,4.0,1.0,1.0,1.0,1.0,0,1,0,3,1,1,912.0,26.0,26.0,0.0,3,41
14541,4709.0,7.0,7.2,4.0,1.0,1.0,1.0,1.0,1,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,3,41
14542,4709.0,7.0,7.2,4.0,1.0,1.0,1.0,1.0,2,1,0,3,1,1,853.0,47.0,47.4,0.0,3,31
14543,4709.0,7.0,7.2,4.0,1.0,1.0,1.0,1.0,3,0,1,2,0,2,94.0,45.0,45.0,0.0,3,4
14568,4719.0,19.0,19.3,4.0,0.0,3.0,1.0,3.0,0,1,0,3,2,1,160.0,24.0,24.8,0.0,3,41
14569,4719.0,19.0,19.3,4.0,0.0,3.0,1.0,3.0,1,1,0,3,2,1,156.0,43.0,43.5,3.0,3,41
14570,4719.0,19.0,19.3,4.0,0.0,3.0,1.0,3.0,2,1,0,3,1,1,804.0,29.0,29.0,0.0,3,41
14571,4719.0,19.0,19.3,4.0,0.0,3.0,1.0,3.0,3,1,0,3,1,1,209.0,1.0,1.2,3.0,3,41
14572,4720.0,6.0,6.3,2.0,0.0,2.0,1.0,0.0,0,1,0,3,1,1,156.0,43.0,43.5,0.0,1,61
14573,4720.0,6.0,6.3,2.0,0.0,2.0,1.0,0.0,1,1,0,3,1,1,4.0,26.0,26.1,0.0,1,61
14587,4724.0,15.0,15.1,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14599,4729.0,16.0,16.2,4.0,1.0,2.0,1.0,0.0,0,1,0,3,1,1,510.0,7.0,7.7,0.0,3,21
14600,4729.0,16.0,16.2,4.0,1.0,2.0,1.0,0.0,1,1,0,3,1,1,845.0,32.0,32.9,0.0,3,16
14601,4729.0,16.0,16.2,4.0,1.0,2.0,1.0,0.0,2,1,1,3,1,1,961.0,29.0,29.2,0.0,3,16
14602,4729.0,16.0,16.2,4.0,1.0,2.0,1.0,0.0,3,0,1,2,0,2,76.0,44.0,44.3,0.0,3,4
14624,4736.0,4.0,4.1,5.0,1.0,4.0,1.0,2.0,0,1,1,3,1,1,73.0,32.0,32.6,1.0,2,21
14625,4736.0,4.0,4.1,5.0,1.0,4.0,1.0,2.0,1,1,0,3,1,1,860.0,37.0,37.2,0.0,2,21
14626,4736.0,4.0,4.1,5.0,1.0,4.0,1.0,2.0,2,1,0,3,1,1,240.0,15.0,15.1,0.0,2,21
14627,4736.0,4.0,4.1,5.0,1.0,4.0,1.0,2.0,3,1,0,3,1,1,109.0,33.0,33.0,0.0,2,21
14628,4736.0,4.0,4.1,5.0,1.0,4.0,1.0,2.0,4,0,0,2,0,2,45.0,3.0,3.0,0.0,2,4
14652,4747.0,2.0,2.2,5.0,1.0,3.0,1.0,2.0,0,1,1,3,2,1,678.0,45.0,45.2,3.0,3,31
14653,4747.0,2.0,2.2,5.0,1.0,3.0,1.0,2.0,1,1,0,3,1,1,362.0,10.0,10.5,0.0,3,31
14654,4747.0,2.0,2.2,5.0,1.0,3.0,1.0,2.0,2,1,1,3,1,1,808.0,29.0,29.0,0.0,3,31
14655,4747.0,2.0,2.2,5.0,1.0,3.0,1.0,2.0,3,1,0,1,0,4,371.0,46.0,46.3,0.0,3,31
14656,4747.0,2.0,2.2,5.0,1.0,3.0,1.0,2.0,4,0,0,2,0,2,38.0,4.0,4.3,0.0,3,4
14663,4750.0,18.0,18.0,2.0,0.0,1.0,1.0,1.0,0,1,1,3,1,1,357.0,19.0,19.4,0.0,2,51
14664,4750.0,18.0,18.0,2.0,0.0,1.0,1.0,1.0,1,1,0,0,0,5,78.0,26.0,26.2,2.0,2,51
14665,4751.0,8.0,8.2,3.0,0.0,3.0,1.0,2.0,0,1,1,3,1,1,49.0,25.0,25.3,0.0,2,61
14666,4751.0,8.0,8.2,3.0,0.0,3.0,1.0,2.0,1,1,0,3,1,1,635.0,32.0,32.1,0.0,2,61
14667,4751.0,8.0,8.2,3.0,0.0,3.0,1.0,2.0,2,1,1,3,1,1,306.0,4.0,4.2,2.0,2,61
14674,4755.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,0,1,1,3,1,0,-1.0,-1.0,-1.0,-1.0,0,21
14675,4755.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,1,1,0,3,1,1,511.0,15.0,15.3,0.0,0,21
14676,4755.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,2,1,1,3,1,1,904.0,46.0,46.0,0.0,0,21
14677,4755.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,3,0,0,2,0,2,80.0,46.0,46.9,0.0,0,4
14678,4756.0,7.0,7.2,2.0,0.0,1.0,1.0,0.0,0,1,1,3,2,0,-1.0,-1.0,-1.0,-1.0,1,51
14679,4756.0,7.0,7.2,2.0,0.0,1.0,1.0,0.0,1,1,0,0,0,4,0.0,21.0,21.3,0.0,1,51
14690,4760.0,7.0,7.7,3.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4,249.0,19.0,19.4,0.0,0,61
14691,4760.0,7.0,7.7,3.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14692,4760.0,7.0,7.7,3.0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14695,4762.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0,1,0,3,1,1,737.0,47.0,47.5,0.0,1,41
14701,4765.0,7.0,7.2,1.0,0.0,0.0,0.0,0.0,0,1,1,3,1,1,186.0,18.0,18.2,0.0,0,41
14722,4774.0,16.0,16.3,5.0,2.0,2.0,1.0,1.0,0,1,0,3,1,1,283.0,4.0,4.1,3.0,1,16
14723,4774.0,16.0,16.3,5.0,2.0,2.0,1.0,1.0,1,1,1,3,1,1,43.0,19.0,19.3,0.0,1,21
14724,4774.0,16.0,16.3,5.0,2.0,2.0,1.0,1.0,2,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,1,16
14725,4774.0,16.0,16.3,5.0,2.0,2.0,1.0,1.0,3,0,1,2,0,2,98.0,42.0,42.6,0.0,1,4
14726,4774.0,16.0,16.3,5.0,2.0,2.0,1.0,1.0,4,0,1,2,0,2,34.0,17.0,17.5,2.0,1,4
14732,4777.0,17.0,17.7,2.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,497.0,41.0,41.3,0.0,0,61
14733,4777.0,17.0,17.7,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0,4,495.0,29.0,29.3,0.0,0,51
14752,4785.0,14.0,14.2,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,51
14753,4786.0,14.0,14.1,2.0,0.0,1.0,1.0,1.0,0,1,1,3,1,1,508.0,5.0,5.2,1.0,1,51
14754,4786.0,14.0,14.1,2.0,0.0,1.0,1.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,1,51
14768,4790.0,19.0,19.5,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,3,642.0,22.0,22.0,0.0,0,61
14783,4795.0,6.0,6.1,2.0,1.0,1.0,1.0,0.0,0,1,0,2,0,2,43.0,2.0,2.1,0.0,1,16
14784,4795.0,6.0,6.1,2.0,1.0,1.0,1.0,0.0,1,0,0,2,0,5,22.0,22.0,22.0,2.0,1,4
14800,4800.0,8.0,8.1,2.0,0.0,1.0,1.0,1.0,0,1,1,3,1,1,231.0,16.0,16.1,0.0,1,41
14801,4800.0,8.0,8.1,2.0,0.0,1.0,1.0,1.0,1,1,0,3,1,1,949.0,42.0,42.5,2.0,1,41
14806,4802.0,8.0,8.0,3.0,0.0,1.0,1.0,3.0,0,1,0,3,2,1,221.0,10.0,10.0,1.0,3,61
14807,4802.0,8.0,8.0,3.0,0.0,1.0,1.0,3.0,1,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,3,61
14808,4802.0,8.0,8.0,3.0,0.0,1.0,1.0,3.0,2,1,0,0,0,5,28.0,13.0,13.2,3.0,3,61
14809,4803.0,7.0,7.1,4.0,1.0,3.0,1.0,0.0,0,1,0,3,1,1,908.0,22.0,22.0,0.0,2,21
14810,4803.0,7.0,7.1,4.0,1.0,3.0,1.0,0.0,1,1,2,3,1,0,-1.0,-1.0,-1.0,-1.0,2,21
14811,4803.0,7.0,7.1,4.0,1.0,3.0,1.0,0.0,2,1,1,3,1,1,427.0,20.0,20.2,0.0,2,21
14812,4803.0,7.0,7.1,4.0,1.0,3.0,1.0,0.0,3,0,0,2,0,0,-1.0,-1.0,-1.0,-1.0,2,4
14813,4804.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4,104.0,4.0,4.2,0.0,0,51
14814,4805.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,0,1,0,3,1,1,555.0,29.0,29.0,0.0,1,61
14815,4805.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,1,1,0,3,1,1,469.0,4.0,4.1,2.0,1,61
14816,4805.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,2,1,1,0,0,3,210.0,16.0,16.0,2.0,1,61
14819,4807.0,10.0,10.9,3.0,0.0,2.0,1.0,3.0,0,1,0,3,1,1,788.0,46.0,46.3,0.0,1,51
14820,4807.0,10.0,10.9,3.0,0.0,2.0,1.0,3.0,1,1,0,2,0,2,18.0,15.0,15.2,0.0,1,51
14821,4807.0,10.0,10.9,3.0,0.0,2.0,1.0,3.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,1,51
14831,4810.0,19.0,19.4,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,436.0,29.0,29.0,0.0,0,31
14866,4820.0,7.0,7.11,3.0,0.0,1.0,1.0,1.0,0,1,0,3,2,1,496.0,13.0,13.2,0.0,3,51
14867,4820.0,7.0,7.11,3.0,0.0,1.0,1.0,1.0,1,1,0,0,0,5,65.0,29.0,29.1,0.0,3,51
14868,4820.0,7.0,7.11,3.0,0.0,1.0,1.0,1.0,2,1,1,0,0,4,244.0,15.0,15.2,0.0,3,51
14879,4823.0,7.0,7.12,2.0,1.0,0.0,0.0,1.0,0,1,1,3,1,1,586.0,29.0,29.3,0.0,0,21
14880,4823.0,7.0,7.12,2.0,1.0,0.0,0.0,1.0,1,0,1,2,0,2,53.0,19.0,19.5,0.0,0,4
14888,4827.0,15.0,15.3,5.0,1.0,3.0,1.0,0.0,0,1,1,3,1,1,450.0,17.0,17.4,2.0,2,21
14889,4827.0,15.0,15.3,5.0,1.0,3.0,1.0,0.0,1,1,1,3,1,1,357.0,19.0,19.4,0.0,2,21
14890,4827.0,15.0,15.3,5.0,1.0,3.0,1.0,0.0,2,1,1,3,1,1,754.0,45.0,45.3,0.0,2,31
14891,4827.0,15.0,15.3,5.0,1.0,3.0,1.0,0.0,3,1,0,3,1,1,863.0,41.0,41.3,3.0,2,31
14892,4827.0,15.0,15.3,5.0,1.0,3.0,1.0,0.0,4,0,2,2,0,2,59.0,4.0,4.3,0.0,2,4
14898,4829.0,7.0,7.12,1.0,0.0,1.0,1.0,0.0,0,1,1,3,1,1,478.0,3.0,3.0,0.0,1,61
14912,4834.0,6.0,6.3,2.0,0.0,2.0,1.0,1.0,0,1,1,3,1,1,963.0,36.0,36.0,0.0,2,51
14913,4834.0,6.0,6.3,2.0,0.0,2.0,1.0,1.0,1,1,1,3,1,1,123.0,40.0,40.2,2.0,2,51
14920,4837.0,8.0,8.1,3.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14921,4837.0,8.0,8.1,3.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14922,4837.0,8.0,8.1,3.0,0.0,0.0,0.0,1.0,2,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,61
14926,4840.0,17.0,17.0,5.0,1.0,3.0,1.0,0.0,0,1,1,3,1,1,951.0,43.0,43.4,0.0,3,16
14927,4840.0,17.0,17.0,5.0,1.0,3.0,1.0,0.0,1,1,0,3,2,1,953.0,29.0,29.1,0.0,3,16
