hh_index,zone_id,hh_count,hh_children,hh_people_in_work,hh_in_work,hh_income,hh_cars,p_hh_index,adult,gender,age,employment,occupation,main_activity,main_activity_id,mode
4494.0,13.0,4.0,2.0,1.0,1.0,30000.0,1.0,3,0,0,8.0,2,0,2,414.0,0.0
4495.0,16.0,2.0,0.0,0.0,0.0,17000.0,0.0,0,1,0,50.0,3,1,1,209.0,0.0
4495.0,16.0,2.0,0.0,0.0,0.0,17000.0,0.0,1,1,0,48.0,1,0,0,-1.0,-1.0
4496.0,12.0,5.0,1.0,3.0,1.0,55000.0,0.0,0,1,1,39.0,3,2,1,623.0,0.0
4496.0,12.0,5.0,1.0,3.0,1.0,55000.0,0.0,1,1,0,41.0,3,1,1,152.0,0.0
4496.0,12.0,5.0,1.0,3.0,1.0,55000.0,0.0,2,1,0,40.0,3,1,1,203.0,0.0
4496.0,12.0,5.0,1.0,3.0,1.0,55000.0,0.0,3,1,1,39.0,1,0,5,41.0,0.0
4496.0,12.0,5.0,1.0,3.0,1.0,55000.0,0.0,4,0,1,13.0,2,0,2,354.0,0.0
4497.0,16.0,2.0,0.0,2.0,1.0,45000.0,2.0,0,1,0,65.0,3,1,1,780.0,0.0
4497.0,16.0,2.0,0.0,2.0,1.0,45000.0,2.0,1,1,2,66.0,3,1,1,292.0,0.0
4498.0,11.0,3.0,1.0,2.0,1.0,20000.0,0.0,0,1,1,20.0,3,1,1,760.0,0.0
4498.0,11.0,3.0,1.0,2.0,1.0,20000.0,0.0,1,1,0,21.0,3,1,0,-1.0,-1.0
4498.0,11.0,3.0,1.0,2.0,1.0,20000.0,0.0,2,0,1,9.0,2,0,5,60.0,0.0
4499.0,8.0,5.0,1.0,2.0,1.0,60000.0,1.0,0,1,1,27.0,3,1,1,179.0,0.0
4499.0,8.0,5.0,1.0,2.0,1.0,60000.0,1.0,1,1,0,21.0,3,1,1,930.0,0.0
4499.0,8.0,5.0,1.0,2.0,1.0,60000.0,1.0,2,1,2,20.0,3,1,1,895.0,0.0
4499.0,8.0,5.0,1.0,2.0,1.0,60000.0,1.0,3,1,0,20.0,3,2,1,478.0,0.0
4499.0,8.0,5.0,1.0,2.0,1.0,60000.0,1.0,4,0,0,12.0,2,0,2,208.0,2.0
4500.0,8.0,5.0,0.0,3.0,1.0,155000.0,1.0,0,1,0,59.0,3,2,1,568.0,3.0
4500.0,8.0,5.0,0.0,3.0,1.0,155000.0,1.0,1,1,0,59.0,3,2,1,240.0,0.0
4500.0,8.0,5.0,0.0,3.0,1.0,155000.0,1.0,2,1,0,62.0,3,2,1,259.0,1.0
4500.0,8.0,5.0,0.0,3.0,1.0,155000.0,1.0,3,1,0,57.0,0,0,0,-1.0,-1.0
4500.0,8.0,5.0,0.0,3.0,1.0,155000.0,1.0,4,1,0,59.0,0,0,0,-1.0,-1.0
4501.0,3.0,4.0,1.0,2.0,1.0,90000.0,1.0,0,1,0,20.0,3,1,1,918.0,0.0
4501.0,3.0,4.0,1.0,2.0,1.0,90000.0,1.0,1,1,1,20.0,2,0,2,247.0,1.0
4501.0,3.0,4.0,1.0,2.0,1.0,90000.0,1.0,2,1,0,19.0,3,1,1,575.0,0.0
4501.0,3.0,4.0,1.0,2.0,1.0,90000.0,1.0,3,0,1,10.0,2,0,2,348.0,1.0
4502.0,11.0,4.0,0.0,4.0,1.0,120000.0,0.0,0,1,1,50.0,3,1,1,144.0,0.0
4502.0,11.0,4.0,0.0,4.0,1.0,120000.0,0.0,1,1,0,49.0,2,0,2,144.0,1.0
4502.0,11.0,4.0,0.0,4.0,1.0,120000.0,0.0,2,1,0,50.0,3,1,1,607.0,2.0
4502.0,11.0,4.0,0.0,4.0,1.0,120000.0,0.0,3,1,1,53.0,3,1,1,556.0,0.0
4503.0,3.0,4.0,0.0,3.0,1.0,35000.0,1.0,0,1,1,63.0,3,1,1,282.0,0.0
4503.0,3.0,4.0,0.0,3.0,1.0,35000.0,1.0,1,1,1,63.0,3,1,1,725.0,0.0
4503.0,3.0,4.0,0.0,3.0,1.0,35000.0,1.0,2,1,0,63.0,3,2,1,510.0,0.0
4503.0,3.0,4.0,0.0,3.0,1.0,35000.0,1.0,3,1,0,64.0,0,0,0,-1.0,-1.0
4504.0,11.0,3.0,1.0,2.0,1.0,30000.0,1.0,0,1,1,29.0,3,1,1,460.0,1.0
4504.0,11.0,3.0,1.0,2.0,1.0,30000.0,1.0,1,1,0,23.0,3,1,1,573.0,0.0
4504.0,11.0,3.0,1.0,2.0,1.0,30000.0,1.0,2,0,1,3.0,2,0,2,302.0,0.0
4505.0,13.0,3.0,0.0,2.0,1.0,65000.0,0.0,0,1,1,54.0,3,1,1,985.0,2.0
4505.0,13.0,3.0,0.0,2.0,1.0,65000.0,0.0,1,1,0,52.0,3,1,1,55.0,0.0
4505.0,13.0,3.0,0.0,2.0,1.0,65000.0,0.0,2,1,1,53.0,0,0,4,346.0,0.0
4506.0,14.0,2.0,0.0,0.0,0.0,17000.0,1.0,0,1,0,61.0,0,0,4,13.0,0.0
4506.0,14.0,2.0,0.0,0.0,0.0,17000.0,1.0,1,1,1,63.0,0,0,0,-1.0,-1.0
4507.0,11.0,5.0,1.0,1.0,1.0,30000.0,1.0,0,1,1,43.0,3,1,1,585.0,0.0
4507.0,11.0,5.0,1.0,1.0,1.0,30000.0,1.0,1,1,0,46.0,1,0,0,-1.0,-1.0
4507.0,11.0,5.0,1.0,1.0,1.0,30000.0,1.0,2,1,1,47.0,1,0,0,-1.0,-1.0
4507.0,11.0,5.0,1.0,1.0,1.0,30000.0,1.0,3,1,1,43.0,1,0,0,-1.0,-1.0
4507.0,11.0,5.0,1.0,1.0,1.0,30000.0,1.0,4,0,1,15.0,2,0,2,336.0,0.0
4508.0,15.0,4.0,1.0,2.0,1.0,70000.0,1.0,0,1,1,21.0,3,1,1,295.0,3.0
4508.0,15.0,4.0,1.0,2.0,1.0,70000.0,1.0,1,1,0,20.0,3,1,1,146.0,0.0
4508.0,15.0,4.0,1.0,2.0,1.0,70000.0,1.0,2,1,1,20.0,3,1,1,527.0,0.0
4508.0,15.0,4.0,1.0,2.0,1.0,70000.0,1.0,3,0,1,12.0,2,0,2,393.0,0.0
4509.0,12.0,5.0,3.0,1.0,1.0,90000.0,0.0,0,1,1,18.0,2,0,2,122.0,0.0
4509.0,12.0,5.0,3.0,1.0,1.0,90000.0,0.0,1,1,0,17.0,3,1,1,677.0,0.0
4509.0,12.0,5.0,3.0,1.0,1.0,90000.0,0.0,2,0,1,1.0,2,0,2,212.0,0.0
4509.0,12.0,5.0,3.0,1.0,1.0,90000.0,0.0,3,0,0,11.0,2,0,2,7.0,0.0
4509.0,12.0,5.0,3.0,1.0,1.0,90000.0,0.0,4,0,0,10.0,2,0,2,266.0,0.0
4510.0,11.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,49.0,3,1,1,812.0,0.0
4511.0,12.0,5.0,2.0,2.0,1.0,40000.0,1.0,0,1,1,25.0,3,1,1,534.0,0.0
4511.0,12.0,5.0,2.0,2.0,1.0,40000.0,1.0,1,1,0,27.0,2,0,2,395.0,3.0
4511.0,12.0,5.0,2.0,2.0,1.0,40000.0,1.0,2,1,1,21.0,3,1,1,326.0,3.0
4511.0,12.0,5.0,2.0,2.0,1.0,40000.0,1.0,3,0,1,2.0,2,0,2,142.0,0.0
4511.0,12.0,5.0,2.0,2.0,1.0,40000.0,1.0,4,0,0,5.0,2,0,2,254.0,0.0
4512.0,3.0,2.0,1.0,1.0,1.0,60000.0,0.0,0,1,1,30.0,3,1,1,177.0,1.0
4512.0,3.0,2.0,1.0,1.0,1.0,60000.0,0.0,1,0,1,10.0,2,0,2,383.0,0.0
4513.0,15.0,5.0,1.0,2.0,1.0,40000.0,0.0,0,1,1,35.0,3,1,1,852.0,0.0
4513.0,15.0,5.0,1.0,2.0,1.0,40000.0,0.0,1,1,0,31.0,3,1,0,-1.0,-1.0
4513.0,15.0,5.0,1.0,2.0,1.0,40000.0,0.0,2,1,1,31.0,3,1,1,566.0,3.0
4513.0,15.0,5.0,1.0,2.0,1.0,40000.0,0.0,3,1,0,31.0,3,1,1,969.0,0.0
4513.0,15.0,5.0,1.0,2.0,1.0,40000.0,0.0,4,0,0,7.0,2,0,2,151.0,0.0
4514.0,12.0,2.0,0.0,1.0,1.0,20000.0,1.0,0,1,0,65.0,3,1,1,290.0,0.0
4514.0,12.0,2.0,0.0,1.0,1.0,20000.0,1.0,1,1,1,60.0,0,0,0,-1.0,-1.0
4515.0,13.0,4.0,0.0,3.0,1.0,45000.0,1.0,0,1,0,62.0,3,1,1,898.0,0.0
4515.0,13.0,4.0,0.0,3.0,1.0,45000.0,1.0,1,1,0,61.0,3,1,1,481.0,0.0
4515.0,13.0,4.0,0.0,3.0,1.0,45000.0,1.0,2,1,1,64.0,3,1,1,318.0,0.0
4515.0,13.0,4.0,0.0,3.0,1.0,45000.0,1.0,3,1,0,60.0,0,0,0,-1.0,-1.0
4516.0,14.0,2.0,1.0,1.0,1.0,30000.0,1.0,0,1,0,26.0,3,1,1,486.0,3.0
4516.0,14.0,2.0,1.0,1.0,1.0,30000.0,1.0,1,0,1,4.0,2,0,2,16.0,3.0
4517.0,14.0,2.0,0.0,2.0,1.0,45000.0,0.0,0,1,0,66.0,3,1,0,-1.0,-1.0
4517.0,14.0,2.0,0.0,2.0,1.0,45000.0,0.0,1,1,0,67.0,3,1,1,702.0,0.0
4518.0,14.0,3.0,0.0,2.0,1.0,100000.0,2.0,0,1,1,50.0,3,1,1,492.0,3.0
4518.0,14.0,3.0,0.0,2.0,1.0,100000.0,2.0,1,1,0,52.0,3,1,5,36.0,0.0
4518.0,14.0,3.0,0.0,2.0,1.0,100000.0,2.0,2,1,0,51.0,0,0,0,-1.0,-1.0
4519.0,13.0,2.0,0.0,1.0,1.0,35000.0,1.0,0,1,1,54.0,3,2,1,429.0,3.0
4519.0,13.0,2.0,0.0,1.0,1.0,35000.0,1.0,1,1,0,58.0,0,0,0,-1.0,-1.0
4520.0,8.0,3.0,0.0,0.0,0.0,18000.0,0.0,0,1,0,57.0,0,0,0,-1.0,-1.0
4520.0,8.0,3.0,0.0,0.0,0.0,18000.0,0.0,1,1,1,56.0,0,0,0,-1.0,-1.0
4520.0,8.0,3.0,0.0,0.0,0.0,18000.0,0.0,2,1,0,57.0,0,0,4,180.0,0.0
4521.0,15.0,5.0,0.0,4.0,1.0,65000.0,3.0,0,1,1,60.0,3,2,5,53.0,1.0
4521.0,15.0,5.0,0.0,4.0,1.0,65000.0,3.0,1,1,0,57.0,3,1,1,630.0,0.0
4521.0,15.0,5.0,0.0,4.0,1.0,65000.0,3.0,2,1,0,54.0,3,1,1,138.0,3.0
4521.0,15.0,5.0,0.0,4.0,1.0,65000.0,3.0,3,1,0,57.0,3,1,1,698.0,0.0
4521.0,15.0,5.0,0.0,4.0,1.0,65000.0,3.0,4,1,0,56.0,0,0,0,-1.0,-1.0
4522.0,15.0,5.0,1.0,3.0,1.0,30000.0,1.0,0,1,1,20.0,3,1,1,556.0,3.0
4522.0,15.0,5.0,1.0,3.0,1.0,30000.0,1.0,1,1,1,21.0,3,1,1,225.0,2.0
4522.0,15.0,5.0,1.0,3.0,1.0,30000.0,1.0,2,1,1,19.0,2,0,5,48.0,0.0
4522.0,15.0,5.0,1.0,3.0,1.0,30000.0,1.0,3,1,1,18.0,3,1,1,956.0,0.0
4522.0,15.0,5.0,1.0,3.0,1.0,30000.0,1.0,4,0,1,5.0,2,0,2,196.0,0.0
4523.0,6.0,4.0,0.0,2.0,1.0,60000.0,1.0,0,1,0,51.0,3,2,0,-1.0,-1.0
4523.0,6.0,4.0,0.0,2.0,1.0,60000.0,1.0,1,1,1,50.0,3,1,1,204.0,2.0
4523.0,6.0,4.0,0.0,2.0,1.0,60000.0,1.0,2,1,1,52.0,0,0,4,203.0,0.0
4523.0,6.0,4.0,0.0,2.0,1.0,60000.0,1.0,3,1,1,53.0,0,0,0,-1.0,-1.0
4524.0,7.0,4.0,1.0,3.0,1.0,35000.0,1.0,0,1,1,22.0,2,0,2,3.0,0.0
4524.0,7.0,4.0,1.0,3.0,1.0,35000.0,1.0,1,1,1,22.0,3,1,1,546.0,0.0
4524.0,7.0,4.0,1.0,3.0,1.0,35000.0,1.0,2,1,0,22.0,2,0,2,199.0,1.0
4524.0,7.0,4.0,1.0,3.0,1.0,35000.0,1.0,3,0,0,6.0,2,0,2,198.0,1.0
4525.0,15.0,3.0,0.0,1.0,1.0,30000.0,2.0,0,1,0,54.0,3,1,1,440.0,2.0
4525.0,15.0,3.0,0.0,1.0,1.0,30000.0,2.0,1,1,1,55.0,0,0,0,-1.0,-1.0
4525.0,15.0,3.0,0.0,1.0,1.0,30000.0,2.0,2,1,0,58.0,0,0,0,-1.0,-1.0
4526.0,16.0,4.0,2.0,2.0,1.0,30000.0,0.0,0,1,1,22.0,3,1,0,-1.0,-1.0
4526.0,16.0,4.0,2.0,2.0,1.0,30000.0,0.0,1,1,0,20.0,3,1,1,880.0,0.0
4526.0,16.0,4.0,2.0,2.0,1.0,30000.0,0.0,2,0,0,14.0,2,0,2,314.0,0.0
4526.0,16.0,4.0,2.0,2.0,1.0,30000.0,0.0,3,0,1,6.0,2,0,2,147.0,0.0
4527.0,15.0,4.0,2.0,1.0,1.0,40000.0,1.0,0,1,1,36.0,3,1,1,861.0,2.0
4527.0,15.0,4.0,2.0,1.0,1.0,40000.0,1.0,1,1,0,35.0,3,2,1,577.0,0.0
4527.0,15.0,4.0,2.0,1.0,1.0,40000.0,1.0,2,0,0,13.0,2,0,2,374.0,0.0
4527.0,15.0,4.0,2.0,1.0,1.0,40000.0,1.0,3,0,0,7.0,2,0,2,215.0,0.0
4528.0,11.0,5.0,0.0,2.0,1.0,90000.0,0.0,0,1,0,52.0,3,1,1,980.0,0.0
4528.0,11.0,5.0,0.0,2.0,1.0,90000.0,0.0,1,1,1,51.0,3,2,1,759.0,0.0
4528.0,11.0,5.0,0.0,2.0,1.0,90000.0,0.0,2,1,0,51.0,0,0,0,-1.0,-1.0
4528.0,11.0,5.0,0.0,2.0,1.0,90000.0,0.0,3,1,0,51.0,0,0,0,-1.0,-1.0
4528.0,11.0,5.0,0.0,2.0,1.0,90000.0,0.0,4,1,0,50.0,3,1,1,995.0,0.0
4529.0,8.0,2.0,0.0,1.0,1.0,90000.0,1.0,0,1,0,59.0,3,2,1,481.0,0.0
4529.0,8.0,2.0,0.0,1.0,1.0,90000.0,1.0,1,1,1,59.0,0,0,0,-1.0,-1.0
4530.0,14.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,0,54.0,0,0,0,-1.0,-1.0
4531.0,8.0,3.0,1.0,2.0,1.0,35000.0,0.0,0,1,1,25.0,3,1,1,451.0,0.0
4531.0,8.0,3.0,1.0,2.0,1.0,35000.0,0.0,1,1,1,26.0,3,1,1,566.0,3.0
4531.0,8.0,3.0,1.0,2.0,1.0,35000.0,0.0,2,0,1,14.0,2,0,2,86.0,0.0
4532.0,11.0,1.0,0.0,0.0,0.0,16000.0,0.0,0,1,1,50.0,3,1,1,464.0,0.0
4533.0,7.0,2.0,0.0,2.0,1.0,35000.0,0.0,0,1,0,61.0,3,1,1,395.0,0.0
4533.0,7.0,2.0,0.0,2.0,1.0,35000.0,0.0,1,1,1,56.0,3,1,1,128.0,0.0
4534.0,16.0,3.0,0.0,2.0,1.0,35000.0,1.0,0,1,0,58.0,3,1,0,-1.0,-1.0
4534.0,16.0,3.0,0.0,2.0,1.0,35000.0,1.0,1,1,1,56.0,3,1,1,64.0,0.0
4534.0,16.0,3.0,0.0,2.0,1.0,35000.0,1.0,2,1,0,58.0,0,0,0,-1.0,-1.0
4535.0,15.0,3.0,2.0,0.0,0.0,20000.0,1.0,0,1,1,23.0,3,1,1,446.0,0.0
4535.0,15.0,3.0,2.0,0.0,0.0,20000.0,1.0,1,0,1,10.0,2,0,2,147.0,0.0
4535.0,15.0,3.0,2.0,0.0,0.0,20000.0,1.0,2,0,0,9.0,2,0,2,289.0,0.0
4536.0,21.0,3.0,1.0,2.0,1.0,85000.0,1.0,0,1,0,27.0,3,1,1,450.0,3.0
4536.0,21.0,3.0,1.0,2.0,1.0,85000.0,1.0,1,1,0,30.0,3,1,1,727.0,0.0
4536.0,21.0,3.0,1.0,2.0,1.0,85000.0,1.0,2,0,1,9.0,2,0,0,-1.0,-1.0
4537.0,15.0,4.0,1.0,3.0,1.0,40000.0,0.0,0,1,1,29.0,3,1,1,515.0,0.0
4537.0,15.0,4.0,1.0,3.0,1.0,40000.0,0.0,1,1,0,26.0,3,1,1,404.0,2.0
4537.0,15.0,4.0,1.0,3.0,1.0,40000.0,0.0,2,1,1,27.0,3,1,1,221.0,0.0
4537.0,15.0,4.0,1.0,3.0,1.0,40000.0,0.0,3,0,1,6.0,2,0,2,284.0,0.0
4538.0,12.0,5.0,1.0,4.0,1.0,55000.0,2.0,0,1,1,38.0,3,1,1,123.0,0.0
4538.0,12.0,5.0,1.0,4.0,1.0,55000.0,2.0,1,1,1,38.0,3,1,0,-1.0,-1.0
4538.0,12.0,5.0,1.0,4.0,1.0,55000.0,2.0,2,1,0,37.0,3,2,1,583.0,3.0
4538.0,12.0,5.0,1.0,4.0,1.0,55000.0,2.0,3,1,1,36.0,3,1,1,710.0,0.0
4538.0,12.0,5.0,1.0,4.0,1.0,55000.0,2.0,4,0,1,12.0,2,0,2,154.0,0.0
4539.0,3.0,4.0,1.0,2.0,1.0,40000.0,2.0,0,1,1,21.0,3,1,1,542.0,1.0
4539.0,3.0,4.0,1.0,2.0,1.0,40000.0,2.0,1,1,1,24.0,3,1,0,-1.0,-1.0
4539.0,3.0,4.0,1.0,2.0,1.0,40000.0,2.0,2,1,0,22.0,1,0,4,458.0,0.0
4539.0,3.0,4.0,1.0,2.0,1.0,40000.0,2.0,3,0,0,9.0,2,0,5,40.0,0.0
4540.0,8.0,4.0,1.0,3.0,1.0,130000.0,0.0,0,1,1,19.0,2,0,2,217.0,0.0
4540.0,8.0,4.0,1.0,3.0,1.0,130000.0,0.0,1,1,0,21.0,3,1,1,579.0,0.0
4540.0,8.0,4.0,1.0,3.0,1.0,130000.0,0.0,2,1,0,19.0,2,0,2,226.0,0.0
4540.0,8.0,4.0,1.0,3.0,1.0,130000.0,0.0,3,0,1,3.0,2,0,2,16.0,0.0
4541.0,7.0,4.0,1.0,3.0,1.0,65000.0,1.0,0,1,0,17.0,2,0,2,265.0,3.0
4541.0,7.0,4.0,1.0,3.0,1.0,65000.0,1.0,1,1,0,21.0,3,1,1,574.0,0.0
4541.0,7.0,4.0,1.0,3.0,1.0,65000.0,1.0,2,1,1,20.0,3,1,1,423.0,3.0
4541.0,7.0,4.0,1.0,3.0,1.0,65000.0,1.0,3,0,0,4.0,2,0,2,441.0,2.0
4542.0,11.0,5.0,1.0,4.0,1.0,65000.0,1.0,0,1,0,31.0,3,1,1,65.0,0.0
4542.0,11.0,5.0,1.0,4.0,1.0,65000.0,1.0,1,1,1,31.0,3,1,1,305.0,0.0
4542.0,11.0,5.0,1.0,4.0,1.0,65000.0,1.0,2,1,1,30.0,3,1,1,33.0,0.0
4542.0,11.0,5.0,1.0,4.0,1.0,65000.0,1.0,3,1,1,32.0,3,1,1,682.0,0.0
4542.0,11.0,5.0,1.0,4.0,1.0,65000.0,1.0,4,0,0,12.0,2,0,2,358.0,3.0
4543.0,6.0,2.0,0.0,2.0,1.0,45000.0,2.0,0,1,0,57.0,3,1,1,845.0,0.0
4543.0,6.0,2.0,0.0,2.0,1.0,45000.0,2.0,1,1,0,57.0,3,1,1,365.0,0.0
4544.0,8.0,1.0,0.0,1.0,1.0,90000.0,0.0,0,1,0,57.0,3,1,1,471.0,0.0
4545.0,14.0,4.0,0.0,1.0,1.0,115000.0,1.0,0,1,1,59.0,3,1,1,237.0,0.0
4545.0,14.0,4.0,0.0,1.0,1.0,115000.0,1.0,1,1,1,63.0,0,0,4,73.0,0.0
4545.0,14.0,4.0,0.0,1.0,1.0,115000.0,1.0,2,1,1,60.0,0,0,5,49.0,3.0
4545.0,14.0,4.0,0.0,1.0,1.0,115000.0,1.0,3,1,0,60.0,0,0,0,-1.0,-1.0
4546.0,3.0,5.0,0.0,3.0,1.0,35000.0,2.0,0,1,0,60.0,3,1,1,109.0,0.0
4546.0,3.0,5.0,0.0,3.0,1.0,35000.0,2.0,1,1,0,59.0,3,1,1,403.0,0.0
4546.0,3.0,5.0,0.0,3.0,1.0,35000.0,2.0,2,1,0,61.0,3,1,1,61.0,2.0
4546.0,3.0,5.0,0.0,3.0,1.0,35000.0,2.0,3,1,1,59.0,0,0,0,-1.0,-1.0
4546.0,3.0,5.0,0.0,3.0,1.0,35000.0,2.0,4,1,0,61.0,0,0,3,565.0,0.0
4547.0,15.0,2.0,1.0,0.0,0.0,18000.0,0.0,0,1,1,27.0,3,1,1,597.0,0.0
4547.0,15.0,2.0,1.0,0.0,0.0,18000.0,0.0,1,0,2,10.0,2,0,2,182.0,0.0
4548.0,3.0,1.0,0.0,1.0,1.0,40000.0,1.0,0,1,1,66.0,3,1,1,42.0,0.0
4549.0,3.0,2.0,1.0,1.0,1.0,60000.0,0.0,0,1,1,20.0,2,0,2,398.0,2.0
4549.0,3.0,2.0,1.0,1.0,1.0,60000.0,0.0,1,0,0,4.0,2,0,2,49.0,0.0
4550.0,14.0,2.0,0.0,1.0,1.0,50000.0,0.0,0,1,0,66.0,3,2,1,65.0,0.0
4550.0,14.0,2.0,0.0,1.0,1.0,50000.0,0.0,1,1,0,61.0,0,0,0,-1.0,-1.0
4551.0,14.0,3.0,0.0,1.0,1.0,65000.0,0.0,0,1,0,40.0,3,1,1,161.0,0.0
4551.0,14.0,3.0,0.0,1.0,1.0,65000.0,0.0,1,1,1,40.0,3,1,1,825.0,2.0
4551.0,14.0,3.0,0.0,1.0,1.0,65000.0,0.0,2,1,0,40.0,3,1,1,134.0,2.0
4552.0,6.0,1.0,0.0,1.0,1.0,45000.0,0.0,0,1,0,69.0,3,1,1,276.0,0.0
4553.0,12.0,4.0,1.0,3.0,1.0,40000.0,1.0,0,1,0,17.0,2,0,2,386.0,0.0
4553.0,12.0,4.0,1.0,3.0,1.0,40000.0,1.0,1,1,0,18.0,2,0,2,432.0,0.0
4553.0,12.0,4.0,1.0,3.0,1.0,40000.0,1.0,2,1,1,18.0,2,0,2,382.0,0.0
4553.0,12.0,4.0,1.0,3.0,1.0,40000.0,1.0,3,0,0,2.0,2,0,2,131.0,3.0
4554.0,27.0,4.0,1.0,2.0,1.0,30000.0,2.0,0,1,1,25.0,3,1,1,509.0,0.0
4554.0,27.0,4.0,1.0,2.0,1.0,30000.0,2.0,1,1,0,26.0,2,0,2,394.0,3.0
4554.0,27.0,4.0,1.0,2.0,1.0,30000.0,2.0,2,1,1,28.0,3,1,1,587.0,0.0
4554.0,27.0,4.0,1.0,2.0,1.0,30000.0,2.0,3,0,0,1.0,2,0,2,465.0,2.0
4555.0,15.0,4.0,2.0,2.0,1.0,30000.0,2.0,0,1,1,27.0,3,1,1,320.0,1.0
4555.0,15.0,4.0,2.0,2.0,1.0,30000.0,2.0,1,1,0,30.0,3,1,0,-1.0,-1.0
4555.0,15.0,4.0,2.0,2.0,1.0,30000.0,2.0,2,0,1,9.0,2,0,2,137.0,0.0
4555.0,15.0,4.0,2.0,2.0,1.0,30000.0,2.0,3,0,1,4.0,2,0,2,348.0,0.0
4556.0,13.0,4.0,0.0,4.0,1.0,35000.0,1.0,0,1,0,63.0,3,1,1,263.0,0.0
4556.0,13.0,4.0,0.0,4.0,1.0,35000.0,1.0,1,1,0,61.0,3,1,1,743.0,0.0
4556.0,13.0,4.0,0.0,4.0,1.0,35000.0,1.0,2,1,0,62.0,3,1,1,862.0,0.0
4556.0,13.0,4.0,0.0,4.0,1.0,35000.0,1.0,3,1,0,63.0,3,1,1,172.0,3.0
4557.0,16.0,2.0,1.0,0.0,0.0,18000.0,1.0,0,1,1,25.0,1,0,3,496.0,1.0
4557.0,16.0,2.0,1.0,0.0,0.0,18000.0,1.0,1,0,1,8.0,2,0,2,92.0,0.0
4558.0,14.0,3.0,1.0,1.0,1.0,115000.0,1.0,0,1,1,28.0,3,1,1,762.0,0.0
4558.0,14.0,3.0,1.0,1.0,1.0,115000.0,1.0,1,1,1,26.0,3,2,1,685.0,0.0
4558.0,14.0,3.0,1.0,1.0,1.0,115000.0,1.0,2,0,1,7.0,2,0,2,412.0,0.0
4559.0,8.0,4.0,0.0,1.0,1.0,55000.0,0.0,0,1,0,56.0,3,2,1,638.0,0.0
4559.0,8.0,4.0,0.0,1.0,1.0,55000.0,0.0,1,1,0,56.0,0,0,0,-1.0,-1.0
4559.0,8.0,4.0,0.0,1.0,1.0,55000.0,0.0,2,1,0,57.0,0,0,3,359.0,0.0
4559.0,8.0,4.0,0.0,1.0,1.0,55000.0,0.0,3,1,1,60.0,0,0,0,-1.0,-1.0
4560.0,15.0,5.0,0.0,1.0,1.0,70000.0,1.0,0,1,0,51.0,3,1,1,261.0,0.0
4560.0,15.0,5.0,0.0,1.0,1.0,70000.0,1.0,1,1,1,54.0,0,0,5,37.0,0.0
4560.0,15.0,5.0,0.0,1.0,1.0,70000.0,1.0,2,1,0,55.0,0,0,3,491.0,2.0
4560.0,15.0,5.0,0.0,1.0,1.0,70000.0,1.0,3,1,1,56.0,0,0,4,566.0,0.0
4560.0,15.0,5.0,0.0,1.0,1.0,70000.0,1.0,4,1,1,54.0,0,0,5,46.0,0.0
4561.0,7.0,4.0,1.0,3.0,1.0,95000.0,1.0,0,1,0,22.0,3,1,1,828.0,0.0
4561.0,7.0,4.0,1.0,3.0,1.0,95000.0,1.0,1,1,0,22.0,3,1,0,-1.0,-1.0
4561.0,7.0,4.0,1.0,3.0,1.0,95000.0,1.0,2,1,0,24.0,2,0,2,371.0,0.0
4561.0,7.0,4.0,1.0,3.0,1.0,95000.0,1.0,3,0,0,5.0,2,0,2,69.0,1.0
4562.0,13.0,5.0,1.0,4.0,1.0,45000.0,2.0,0,1,1,22.0,3,1,1,703.0,2.0
4562.0,13.0,5.0,1.0,4.0,1.0,45000.0,2.0,1,1,1,21.0,3,1,0,-1.0,-1.0
4562.0,13.0,5.0,1.0,4.0,1.0,45000.0,2.0,2,1,1,19.0,2,0,2,252.0,0.0
4562.0,13.0,5.0,1.0,4.0,1.0,45000.0,2.0,3,1,1,20.0,3,1,1,245.0,0.0
4562.0,13.0,5.0,1.0,4.0,1.0,45000.0,2.0,4,0,2,9.0,2,0,2,221.0,0.0
4563.0,11.0,5.0,1.0,1.0,1.0,85000.0,1.0,0,1,1,29.0,3,1,1,21.0,3.0
4563.0,11.0,5.0,1.0,1.0,1.0,85000.0,1.0,1,1,0,26.0,3,1,1,507.0,3.0
4563.0,11.0,5.0,1.0,1.0,1.0,85000.0,1.0,2,1,1,26.0,3,1,1,600.0,0.0
4563.0,11.0,5.0,1.0,1.0,1.0,85000.0,1.0,3,1,0,24.0,1,0,0,-1.0,-1.0
4563.0,11.0,5.0,1.0,1.0,1.0,85000.0,1.0,4,0,0,5.0,2,0,2,201.0,0.0
4564.0,14.0,5.0,1.0,4.0,1.0,80000.0,4.0,0,1,1,22.0,2,0,2,229.0,3.0
4564.0,14.0,5.0,1.0,4.0,1.0,80000.0,4.0,1,1,1,22.0,3,1,1,172.0,3.0
4564.0,14.0,5.0,1.0,4.0,1.0,80000.0,4.0,2,1,1,20.0,3,1,1,300.0,2.0
4564.0,14.0,5.0,1.0,4.0,1.0,80000.0,4.0,3,1,1,21.0,3,1,1,467.0,1.0
4564.0,14.0,5.0,1.0,4.0,1.0,80000.0,4.0,4,0,1,5.0,2,0,2,336.0,0.0
